user_id,product_id,purchase_date,rating
U0418,P0115,2024-05-23,4
U0466,P0200,2024-10-26,4
U0469,P0167,2024-05-04,3
U0245,P0138,2024-06-26,5
U0327,P0074,2025-11-15,4
U0201,P0088,2025-10-01,4
U0495,P0059,2025-08-24,4
U0096,P0160,2024-12-06,4
U0309,P0041,2025-12-15,2
U0338,P0042,2024-11-20,4
U0347,P0041,2025-05-02,4
U0013,P0153,2025-04-02,3
U0484,P0058,2024-10-17,2
U0183,P0002,2024-06-18,5
U0067,P0116,2025-03-17,5
U0037,P0098,2025-10-14,5
U0342,P0091,2025-06-19,4
U0014,P0083,2024-12-21,4
U0289,P0022,2025-02-10,5
U0449,P0215,2025-02-18,4
U0177,P0177,2025-03-24,5
U0331,P0042,2024-07-21,4
U0048,P0023,2025-05-23,4
U0021,P0171,2024-08-21,4
U0319,P0119,2024-01-17,5
U0281,P0050,2024-12-12,5
U0124,P0116,2024-12-10,5
U0299,P0039,2024-05-21,5
U0422,P0030,2025-12-27,5
U0145,P0123,2025-02-05,5
U0336,P0012,2025-05-14,1
U0284,P0023,2024-04-26,4
U0494,P0060,2025-09-23,4
U0393,P0111,2024-08-14,5
U0149,P0030,2024-03-01,5
U0440,P0030,2024-10-17,5
U0026,P0021,2024-10-13,5
U0155,P0041,2024-02-27,5
U0347,P0086,2024-09-05,3
U0120,P0221,2025-08-02,5
U0499,P0179,2024-08-03,1
U0462,P0200,2024-09-26,5
U0401,P0202,2025-05-19,4
U0015,P0020,2025-09-16,5
U0177,P0161,2025-06-25,5
U0184,P0168,2025-03-08,3
U0194,P0054,2024-07-01,5
U0340,P0094,2024-02-21,5
U0344,P0197,2024-06-25,5
U0314,P0122,2024-07-13,5
U0012,P0097,2025-07-20,5
U0126,P0036,2024-04-23,4
U0268,P0201,2024-10-16,5
U0173,P0200,2025-05-10,5
U0278,P0142,2024-10-21,4
U0431,P0019,2024-09-28,5
U0394,P0046,2025-01-07,5
U0266,P0200,2024-07-16,5
U0431,P0038,2024-09-01,2
U0212,P0050,2025-12-16,5
U0137,P0106,2025-02-05,2
U0117,P0164,2025-03-19,4
U0263,P0054,2025-02-12,4
U0364,P0098,2025-05-06,5
U0257,P0098,2025-04-16,4
U0137,P0051,2025-11-09,5
U0162,P0023,2025-11-14,5
U0078,P0073,2024-09-13,5
U0242,P0176,2024-12-04,5
U0373,P0114,2024-07-26,5
U0011,P0150,2024-05-01,5
U0350,P0093,2024-09-04,3
U0211,P0203,2025-01-08,4
U0271,P0144,2025-04-28,5
U0243,P0009,2024-12-14,4
U0250,P0085,2025-12-04,4
U0071,P0190,2025-12-23,5
U0176,P0128,2024-02-14,5
U0381,P0184,2024-11-15,4
U0357,P0150,2024-04-11,5
U0352,P0219,2024-01-03,4
U0065,P0160,2025-11-21,4
U0208,P0189,2024-01-28,4
U0399,P0145,2025-09-10,3
U0472,P0045,2024-06-23,4
U0077,P0209,2024-11-07,4
U0366,P0117,2025-10-18,3
U0107,P0037,2025-06-13,4
U0234,P0121,2024-02-11,5
U0067,P0187,2024-09-28,5
U0240,P0173,2025-02-24,5
U0250,P0031,2024-07-04,3
U0196,P0021,2024-10-28,5
U0031,P0118,2025-05-06,5
U0155,P0126,2024-12-27,5
U0265,P0220,2025-12-06,4
U0370,P0075,2025-08-01,3
U0089,P0203,2024-02-25,5
U0282,P0194,2024-07-16,5
U0341,P0073,2024-09-14,4
U0369,P0141,2024-10-21,5
U0207,P0172,2024-02-25,5
U0005,P0192,2024-08-02,5
U0250,P0139,2025-12-23,5
U0385,P0149,2024-03-02,4
U0431,P0181,2024-10-17,4
U0252,P0139,2025-07-22,4
U0210,P0031,2025-11-28,4
U0069,P0178,2025-11-09,3
U0307,P0041,2024-08-19,4
U0245,P0139,2024-04-10,4
U0068,P0016,2024-07-06,4
U0433,P0170,2025-06-06,5
U0191,P0058,2024-01-20,5
U0386,P0067,2024-12-13,4
U0076,P0070,2025-07-24,4
U0103,P0134,2024-01-24,5
U0431,P0054,2025-12-25,4
U0082,P0198,2024-08-05,5
U0427,P0057,2025-11-06,4
U0385,P0027,2024-04-26,4
U0242,P0188,2024-01-18,5
U0129,P0009,2024-12-15,1
U0455,P0054,2025-06-13,5
U0496,P0059,2025-09-21,5
U0138,P0045,2024-10-17,5
U0329,P0193,2024-08-14,5
U0050,P0167,2024-08-20,5
U0106,P0162,2025-04-21,5
U0496,P0134,2025-10-07,4
U0110,P0147,2024-04-20,4
U0423,P0089,2025-02-22,5
U0208,P0197,2024-07-21,4
U0153,P0047,2024-05-27,5
U0371,P0188,2024-04-17,4
U0167,P0161,2024-11-15,4
U0294,P0107,2024-10-20,4
U0173,P0074,2024-04-18,5
U0165,P0074,2025-06-14,5
U0335,P0172,2025-01-17,4
U0009,P0189,2025-04-13,5
U0114,P0043,2025-12-13,5
U0237,P0159,2024-12-07,4
U0259,P0198,2024-10-03,4
U0006,P0097,2025-07-24,5
U0012,P0054,2024-07-10,4
U0047,P0181,2024-10-22,2
U0150,P0198,2025-11-18,3
U0147,P0047,2024-12-09,4
U0131,P0203,2024-12-08,5
U0394,P0027,2025-03-17,5
U0016,P0100,2025-06-03,5
U0227,P0093,2025-08-03,5
U0473,P0129,2024-08-09,4
U0420,P0008,2024-09-02,4
U0184,P0108,2025-03-04,4
U0053,P0100,2024-04-17,4
U0003,P0203,2024-06-28,4
U0319,P0046,2024-05-19,5
U0226,P0221,2024-11-24,5
U0060,P0012,2024-12-19,5
U0208,P0090,2025-12-17,5
U0463,P0011,2025-02-11,5
U0366,P0103,2024-02-27,4
U0393,P0043,2025-08-07,5
U0006,P0203,2024-03-28,4
U0182,P0025,2024-06-18,3
U0291,P0030,2024-07-21,5
U0192,P0090,2025-02-19,3
U0417,P0152,2024-10-14,5
U0042,P0181,2024-08-01,5
U0306,P0182,2024-09-23,5
U0434,P0094,2024-08-23,3
U0039,P0072,2025-03-05,2
U0447,P0198,2025-01-22,3
U0480,P0127,2025-09-18,4
U0080,P0066,2024-07-13,3
U0354,P0047,2025-12-05,5
U0333,P0172,2025-10-27,4
U0426,P0139,2024-02-22,5
U0443,P0166,2024-11-20,5
U0475,P0192,2024-06-12,5
U0382,P0138,2024-01-14,5
U0418,P0154,2025-09-22,5
U0359,P0217,2024-01-19,5
U0441,P0084,2025-01-12,4
U0403,P0041,2024-05-09,5
U0355,P0027,2025-01-26,5
U0290,P0008,2025-01-19,5
U0436,P0213,2024-07-27,3
U0280,P0090,2024-08-09,3
U0341,P0005,2025-10-12,4
U0441,P0114,2025-03-11,5
U0346,P0137,2025-08-13,5
U0050,P0023,2025-03-17,5
U0345,P0133,2025-10-01,3
U0401,P0100,2024-10-26,4
U0139,P0103,2025-08-21,2
U0430,P0185,2025-01-06,3
U0187,P0128,2024-04-03,5
U0092,P0088,2024-06-27,5
U0426,P0114,2025-12-27,5
U0318,P0046,2024-08-06,3
U0490,P0087,2024-01-21,4
U0375,P0085,2024-02-07,5
U0009,P0097,2024-05-22,3
U0004,P0038,2025-05-24,4
U0056,P0071,2024-05-28,2
U0349,P0120,2025-10-25,5
U0353,P0012,2024-02-04,4
U0112,P0134,2024-09-04,5
U0492,P0061,2025-03-28,4
U0266,P0194,2025-04-22,4
U0259,P0057,2025-03-14,4
U0384,P0127,2024-06-10,4
U0128,P0062,2024-09-24,5
U0262,P0041,2024-05-15,4
U0029,P0081,2024-02-22,5
U0111,P0100,2025-10-07,3
U0398,P0035,2025-03-04,5
U0018,P0162,2024-05-26,5
U0113,P0053,2024-07-03,4
U0147,P0184,2025-05-12,5
U0110,P0134,2025-02-26,3
U0436,P0019,2024-05-26,5
U0432,P0008,2024-01-25,2
U0106,P0078,2024-05-10,5
U0359,P0086,2025-11-03,5
U0269,P0071,2025-01-23,5
U0415,P0030,2025-10-19,4
U0224,P0057,2024-08-10,5
U0024,P0054,2024-02-06,4
U0118,P0083,2025-09-02,5
U0106,P0080,2024-07-18,4
U0441,P0196,2025-07-01,1
U0083,P0141,2024-02-28,5
U0404,P0138,2024-02-19,5
U0109,P0129,2025-09-06,4
U0465,P0084,2025-10-06,5
U0019,P0103,2025-01-09,5
U0119,P0037,2025-11-09,4
U0297,P0144,2024-02-17,5
U0441,P0090,2024-03-09,4
U0015,P0192,2024-08-18,5
U0243,P0005,2025-09-23,5
U0116,P0065,2024-02-23,4
U0378,P0142,2025-10-09,4
U0319,P0041,2024-02-07,5
U0107,P0080,2024-08-09,5
U0397,P0143,2024-09-21,5
U0438,P0019,2024-11-26,4
U0208,P0143,2024-02-03,3
U0270,P0079,2025-03-24,4
U0498,P0061,2024-02-09,5
U0443,P0101,2024-07-25,5
U0361,P0080,2024-06-16,4
U0339,P0098,2025-10-19,4
U0342,P0065,2024-01-19,5
U0061,P0073,2024-08-06,4
U0115,P0015,2025-09-26,4
U0290,P0029,2025-06-20,5
U0054,P0193,2025-06-22,4
U0050,P0120,2025-04-21,5
U0374,P0106,2024-10-14,5
U0445,P0141,2025-02-02,5
U0442,P0213,2025-04-23,5
U0453,P0149,2025-04-05,4
U0454,P0090,2025-05-24,4
U0228,P0100,2025-10-09,5
U0382,P0014,2024-05-28,4
U0130,P0166,2024-12-21,3
U0013,P0062,2025-08-06,5
U0003,P0162,2025-06-08,5
U0396,P0135,2024-06-08,5
U0102,P0096,2025-10-07,4
U0308,P0041,2024-12-09,5
U0015,P0157,2024-01-26,5
U0045,P0181,2024-03-26,5
U0132,P0081,2024-01-26,5
U0073,P0207,2024-09-15,5
U0474,P0084,2025-05-23,5
U0404,P0101,2025-12-02,4
U0436,P0035,2025-04-27,5
U0363,P0148,2025-02-02,5
U0057,P0153,2025-02-13,4
U0266,P0071,2025-10-21,4
U0442,P0110,2024-05-09,4
U0165,P0023,2025-12-16,5
U0108,P0006,2025-11-25,5
U0096,P0008,2025-09-16,4
U0044,P0180,2024-03-20,4
U0453,P0025,2024-10-04,3
U0307,P0134,2025-11-04,5
U0229,P0195,2024-08-19,3
U0023,P0193,2025-11-12,3
U0016,P0069,2024-08-02,5
U0271,P0014,2025-08-17,5
U0263,P0207,2024-04-09,5
U0222,P0085,2025-12-22,1
U0150,P0159,2024-08-06,5
U0126,P0202,2025-05-08,5
U0043,P0167,2025-12-20,5
U0137,P0069,2024-09-18,5
U0498,P0119,2025-07-01,5
U0423,P0185,2024-02-24,4
U0106,P0167,2024-03-20,5
U0338,P0098,2024-04-01,5
U0422,P0063,2025-07-12,4
U0002,P0008,2025-10-21,5
U0412,P0125,2024-03-01,3
U0444,P0156,2025-04-03,5
U0150,P0178,2024-12-02,5
U0355,P0133,2024-01-10,5
U0064,P0009,2024-01-12,4
U0148,P0056,2025-08-25,5
U0301,P0192,2024-05-27,5
U0327,P0061,2024-06-28,3
U0224,P0219,2024-10-12,5
U0173,P0152,2024-04-02,5
U0169,P0068,2025-07-04,5
U0378,P0012,2024-11-09,4
U0365,P0207,2025-01-15,5
U0178,P0154,2024-06-28,4
U0260,P0035,2024-08-15,5
U0322,P0166,2025-06-19,5
U0190,P0201,2024-04-17,4
U0416,P0124,2025-10-02,1
U0032,P0085,2025-10-10,5
U0237,P0185,2024-07-14,3
U0348,P0065,2025-02-05,4
U0376,P0097,2025-02-26,4
U0398,P0126,2024-11-16,4
U0102,P0073,2025-02-23,5
U0173,P0023,2025-06-20,5
U0455,P0112,2024-02-14,5
U0490,P0055,2024-06-26,5
U0337,P0166,2025-09-02,5
U0401,P0195,2024-05-26,5
U0389,P0076,2024-02-16,3
U0048,P0149,2025-10-08,4
U0399,P0175,2024-02-22,5
U0019,P0097,2025-11-22,2
U0405,P0051,2024-02-04,4
U0313,P0176,2024-12-07,5
U0222,P0195,2024-03-01,5
U0484,P0017,2024-09-10,4
U0481,P0029,2025-08-14,4
U0383,P0216,2024-12-01,5
U0154,P0178,2024-05-06,5
U0143,P0047,2025-05-28,2
U0238,P0050,2024-08-20,5
U0402,P0133,2024-11-23,5
U0228,P0078,2025-10-19,4
U0157,P0066,2025-10-07,5
U0292,P0086,2024-02-26,4
U0414,P0008,2024-04-20,4
U0406,P0195,2024-09-19,5
U0138,P0151,2025-07-14,5
U0339,P0047,2024-10-26,5
U0125,P0167,2024-05-13,5
U0249,P0199,2025-01-13,5
U0252,P0181,2025-08-17,4
U0168,P0023,2025-11-13,5
U0342,P0096,2025-09-13,5
U0470,P0059,2025-05-21,4
U0309,P0046,2024-03-15,2
U0351,P0065,2025-08-23,3
U0189,P0078,2025-02-21,5
U0293,P0089,2024-06-14,4
U0451,P0082,2024-09-03,5
U0097,P0214,2024-12-19,5
U0211,P0053,2024-08-22,5
U0367,P0195,2024-04-07,5
U0316,P0189,2025-01-02,4
U0065,P0136,2025-06-15,5
U0336,P0076,2025-06-20,5
U0171,P0122,2024-12-06,4
U0463,P0211,2024-01-10,5
U0004,P0123,2025-02-08,2
U0460,P0036,2024-07-18,5
U0128,P0046,2025-07-14,4
U0012,P0217,2025-08-11,4
U0208,P0122,2024-03-15,5
U0463,P0216,2025-09-16,2
U0047,P0117,2024-03-08,4
U0390,P0060,2024-11-28,4
U0446,P0085,2025-01-15,5
U0402,P0008,2024-10-01,3
U0018,P0203,2025-12-10,5
U0017,P0026,2024-10-08,4
U0201,P0186,2024-04-14,4
U0122,P0045,2025-12-10,4
U0359,P0001,2025-02-13,5
U0135,P0045,2024-11-21,3
U0226,P0159,2025-12-23,5
U0329,P0139,2025-07-17,3
U0194,P0096,2024-06-20,3
U0488,P0177,2024-01-25,5
U0030,P0185,2025-10-03,5
U0311,P0049,2024-12-21,3
U0148,P0008,2025-12-10,2
U0180,P0206,2025-06-27,3
U0477,P0120,2024-11-16,5
U0451,P0109,2024-11-24,4
U0478,P0169,2025-12-27,5
U0441,P0190,2024-01-20,5
U0301,P0151,2025-10-01,5
U0035,P0013,2024-04-05,4
U0238,P0221,2024-02-04,5
U0219,P0198,2025-05-14,2
U0493,P0026,2024-10-27,4
U0123,P0187,2025-05-24,5
U0344,P0091,2024-01-16,4
U0451,P0135,2025-11-16,4
U0278,P0169,2024-08-24,4
U0261,P0054,2025-08-20,4
U0443,P0160,2025-11-18,4
U0075,P0216,2024-10-07,3
U0195,P0110,2024-03-13,5
U0058,P0167,2025-10-19,4
U0109,P0063,2025-09-07,2
U0264,P0186,2025-06-08,4
U0307,P0199,2025-05-16,5
U0101,P0164,2024-08-08,5
U0085,P0036,2024-02-15,5
U0352,P0217,2025-06-27,5
U0038,P0172,2025-04-10,5
U0106,P0134,2024-02-23,4
U0073,P0118,2024-01-20,4
U0018,P0049,2025-10-23,5
U0231,P0107,2024-10-09,4
U0296,P0176,2025-08-01,5
U0117,P0149,2025-05-26,3
U0403,P0005,2025-03-28,4
U0319,P0128,2024-02-01,3
U0269,P0130,2025-10-20,5
U0110,P0196,2024-06-15,5
U0408,P0041,2024-02-11,5
U0020,P0077,2025-06-13,3
U0048,P0215,2025-05-27,5
U0352,P0054,2025-06-11,4
U0175,P0204,2025-10-23,5
U0074,P0146,2025-01-16,5
U0043,P0064,2025-04-09,4
U0475,P0084,2025-11-02,5
U0026,P0041,2024-01-15,5
U0133,P0189,2024-12-06,1
U0088,P0203,2025-06-13,3
U0271,P0086,2025-02-07,4
U0375,P0036,2025-10-26,5
U0169,P0179,2025-09-04,4
U0091,P0078,2024-03-03,5
U0442,P0152,2025-03-19,5
U0421,P0028,2025-05-02,4
U0318,P0166,2025-12-10,4
U0235,P0084,2024-07-10,5
U0356,P0032,2025-04-26,3
U0457,P0149,2024-09-11,5
U0425,P0197,2024-04-10,4
U0129,P0004,2024-03-24,5
U0483,P0029,2024-03-01,5
U0226,P0209,2025-08-13,2
U0334,P0170,2025-11-23,5
U0219,P0121,2025-01-18,5
U0459,P0125,2024-02-02,4
U0432,P0006,2024-04-23,2
U0010,P0209,2025-03-10,5
U0412,P0089,2025-03-14,4
U0304,P0152,2024-08-28,4
U0371,P0182,2024-10-18,4
U0398,P0141,2025-09-01,4
U0378,P0071,2024-11-08,4
U0369,P0158,2025-11-01,4
U0283,P0077,2025-11-19,5
U0406,P0051,2025-08-13,5
U0361,P0033,2024-04-18,5
U0143,P0042,2025-10-11,4
U0101,P0212,2024-12-02,5
U0338,P0029,2024-01-20,4
U0441,P0110,2024-07-25,4
U0073,P0073,2025-12-16,5
U0403,P0223,2024-12-07,5
U0423,P0056,2024-03-17,3
U0033,P0135,2024-06-28,4
U0227,P0219,2025-03-27,3
U0486,P0084,2025-04-03,3
U0311,P0053,2024-02-01,5
U0028,P0188,2025-10-09,5
U0014,P0097,2024-09-26,1
U0488,P0029,2024-01-05,3
U0024,P0005,2025-02-14,5
U0095,P0073,2025-01-07,5
U0446,P0152,2025-07-01,3
U0323,P0012,2024-04-11,4
U0492,P0147,2025-03-02,5
U0390,P0038,2024-11-08,5
U0067,P0126,2025-02-23,5
U0311,P0041,2024-10-15,5
U0210,P0207,2024-11-24,5
U0425,P0072,2024-09-18,5
U0373,P0064,2024-06-16,5
U0327,P0166,2024-01-12,5
U0424,P0019,2024-10-06,4
U0016,P0059,2025-07-15,1
U0028,P0163,2024-06-07,4
U0337,P0172,2025-06-22,5
U0480,P0010,2025-09-23,5
U0448,P0051,2024-11-23,5
U0070,P0205,2024-01-24,2
U0400,P0027,2025-01-25,5
U0159,P0178,2024-03-10,4
U0353,P0065,2024-05-04,5
U0012,P0080,2025-07-16,3
U0077,P0033,2025-05-27,5
U0289,P0039,2024-02-26,1
U0399,P0190,2024-06-15,5
U0115,P0008,2025-04-05,4
U0193,P0198,2025-11-09,5
U0416,P0194,2024-11-25,3
U0052,P0114,2024-05-13,5
U0145,P0032,2024-11-07,3
U0042,P0122,2024-01-08,4
U0463,P0070,2024-12-27,4
U0047,P0172,2024-04-04,3
U0006,P0217,2025-11-19,4
U0402,P0202,2024-02-22,4
U0084,P0109,2025-11-08,5
U0188,P0144,2025-11-05,4
U0218,P0031,2024-11-11,5
U0212,P0022,2025-06-11,4
U0391,P0082,2024-07-17,3
U0298,P0169,2025-01-06,5
U0069,P0207,2025-10-08,5
U0171,P0044,2024-06-01,5
U0367,P0023,2025-04-12,4
U0405,P0034,2025-03-09,5
U0290,P0176,2024-01-10,4
U0200,P0108,2024-12-22,4
U0413,P0202,2025-08-19,4
U0454,P0144,2025-11-28,4
U0412,P0132,2024-03-04,2
U0081,P0065,2025-12-07,5
U0031,P0021,2024-03-27,5
U0289,P0029,2025-11-26,3
U0333,P0192,2025-04-22,5
U0261,P0067,2025-03-15,5
U0184,P0078,2025-02-26,5
U0303,P0146,2025-12-09,4
U0365,P0216,2025-12-17,5
U0372,P0195,2024-08-24,3
U0478,P0007,2024-04-20,5
U0202,P0034,2025-07-04,4
U0471,P0182,2024-11-09,5
U0143,P0100,2025-11-12,3
U0259,P0139,2024-06-01,5
U0363,P0034,2024-01-16,5
U0150,P0087,2025-03-26,5
U0270,P0035,2025-07-16,4
U0112,P0059,2025-04-24,5
U0367,P0207,2025-12-19,4
U0423,P0031,2024-01-05,4
U0489,P0134,2025-10-22,5
U0498,P0213,2025-04-28,4
U0185,P0122,2024-02-01,4
U0003,P0097,2024-02-18,4
U0016,P0146,2025-01-16,5
U0436,P0059,2024-03-20,4
U0099,P0071,2024-12-10,5
U0027,P0197,2024-11-23,4
U0468,P0156,2024-09-05,4
U0367,P0012,2024-08-05,4
U0288,P0123,2024-03-25,3
U0300,P0072,2025-03-08,5
U0330,P0146,2025-01-05,4
U0039,P0208,2025-06-04,4
U0229,P0008,2024-03-07,1
U0030,P0222,2024-10-10,5
U0489,P0072,2024-04-01,2
U0263,P0109,2025-11-12,5
U0317,P0113,2024-04-13,4
U0150,P0033,2025-03-17,4
U0148,P0035,2024-05-26,5
U0392,P0012,2025-07-05,3
U0449,P0149,2025-10-28,4
U0294,P0028,2025-12-25,5
U0345,P0108,2025-09-11,4
U0235,P0110,2025-02-17,4
U0276,P0082,2024-08-16,3
U0109,P0029,2025-12-09,4
U0475,P0064,2025-09-01,4
U0461,P0151,2024-01-27,5
U0399,P0057,2024-08-07,5
U0095,P0040,2024-01-01,5
U0362,P0195,2025-07-01,1
U0277,P0219,2024-06-16,5
U0109,P0134,2024-12-07,2
U0462,P0019,2024-11-13,4
U0097,P0033,2025-07-24,5
U0137,P0174,2025-12-26,4
U0051,P0202,2024-04-28,4
U0027,P0188,2024-12-28,5
U0159,P0073,2024-07-18,4
U0339,P0212,2025-04-17,5
U0465,P0059,2025-05-27,1
U0167,P0023,2025-07-04,5
U0149,P0186,2025-05-03,4
U0372,P0129,2025-03-14,4
U0043,P0035,2024-12-08,5
U0300,P0135,2024-02-11,5
U0109,P0036,2024-05-23,4
U0057,P0119,2025-07-01,4
U0296,P0050,2025-11-27,5
U0252,P0210,2025-07-12,5
U0436,P0151,2025-05-11,5
U0187,P0002,2025-09-05,5
U0040,P0142,2025-12-02,4
U0240,P0060,2025-11-09,2
U0195,P0036,2025-07-28,5
U0084,P0023,2025-04-02,4
U0279,P0146,2024-04-27,1
U0411,P0068,2024-07-12,4
U0273,P0014,2025-06-12,3
U0142,P0184,2025-05-12,4
U0038,P0147,2024-11-17,4
U0474,P0174,2025-06-13,5
U0468,P0064,2024-09-23,5
U0182,P0191,2025-11-09,3
U0335,P0012,2025-11-13,5
U0384,P0027,2025-03-09,5
U0479,P0163,2025-07-23,5
U0249,P0118,2024-07-16,5
U0430,P0013,2024-01-05,5
U0477,P0127,2024-10-25,3
U0403,P0081,2024-01-07,5
U0469,P0084,2024-10-02,5
U0088,P0209,2025-07-23,4
U0097,P0099,2024-06-08,5
U0047,P0004,2024-01-21,4
U0161,P0153,2025-02-22,4
U0271,P0054,2024-08-09,4
U0390,P0154,2024-12-28,4
U0095,P0033,2025-01-05,4
U0007,P0203,2024-04-22,4
U0388,P0122,2024-08-14,4
U0244,P0087,2025-05-18,5
U0148,P0178,2024-07-14,4
U0174,P0064,2024-10-24,5
U0493,P0029,2024-04-09,5
U0114,P0146,2024-07-06,4
U0438,P0157,2025-09-06,5
U0111,P0214,2024-03-20,5
U0357,P0081,2025-11-03,5
U0216,P0048,2024-01-27,5
U0201,P0185,2025-10-03,2
U0098,P0198,2025-05-10,4
U0414,P0151,2024-05-05,4
U0390,P0182,2024-11-02,4
U0204,P0062,2025-03-15,5
U0434,P0115,2025-11-16,3
U0309,P0049,2025-04-02,1
U0302,P0217,2025-04-21,5
U0331,P0115,2025-05-13,4
U0284,P0119,2024-04-10,4
U0216,P0057,2024-12-10,5
U0182,P0195,2025-09-10,5
U0419,P0094,2024-12-27,5
U0184,P0145,2025-10-14,4
U0378,P0195,2024-02-01,5
U0174,P0212,2025-12-07,4
U0317,P0012,2024-04-26,4
U0063,P0073,2025-11-25,3
U0457,P0049,2024-03-20,5
U0028,P0120,2024-11-22,4
U0205,P0031,2025-10-10,5
U0349,P0163,2025-04-17,4
U0082,P0191,2025-12-01,5
U0172,P0023,2025-03-19,4
U0385,P0054,2024-06-15,5
U0368,P0106,2024-08-02,5
U0130,P0111,2025-07-04,2
U0052,P0077,2025-02-18,2
U0194,P0102,2024-09-27,5
U0388,P0134,2025-10-06,4
U0129,P0066,2024-04-22,5
U0389,P0160,2025-02-17,5
U0297,P0069,2025-07-19,3
U0070,P0203,2024-08-16,5
U0283,P0024,2024-03-26,2
U0392,P0027,2024-11-05,4
U0038,P0063,2025-11-25,5
U0348,P0073,2024-02-06,4
U0094,P0033,2025-08-06,2
U0051,P0117,2025-11-11,4
U0295,P0004,2024-12-01,5
U0432,P0055,2024-05-28,4
U0402,P0200,2025-02-12,5
U0460,P0142,2025-01-05,4
U0273,P0009,2025-01-02,5
U0337,P0185,2024-09-24,4
U0322,P0165,2024-03-27,4
U0446,P0046,2025-12-03,5
U0072,P0194,2025-03-23,4
U0086,P0127,2024-02-24,5
U0058,P0120,2025-12-05,5
U0171,P0161,2025-03-14,4
U0021,P0077,2024-08-22,5
U0145,P0004,2025-04-03,5
U0144,P0016,2025-01-15,4
U0164,P0023,2025-03-18,4
U0120,P0130,2025-07-15,5
U0026,P0144,2024-01-21,4
U0140,P0213,2024-06-17,4
U0168,P0002,2024-08-06,4
U0233,P0114,2024-12-05,5
U0033,P0066,2024-07-07,5
U0162,P0161,2025-08-26,3
U0285,P0029,2024-03-26,5
U0279,P0064,2024-10-02,5
U0052,P0217,2025-06-23,4
U0408,P0119,2025-07-03,5
U0205,P0025,2025-01-19,4
U0049,P0023,2025-02-16,5
U0239,P0011,2024-03-22,4
U0491,P0026,2024-08-15,5
U0166,P0187,2024-01-20,5
U0185,P0128,2024-08-06,5
U0449,P0056,2025-12-16,5
U0070,P0064,2024-06-24,5
U0408,P0034,2024-10-03,5
U0284,P0039,2025-03-26,5
U0243,P0130,2024-05-01,5
U0323,P0172,2025-07-07,4
U0400,P0014,2024-02-12,4
U0091,P0107,2024-07-06,5
U0271,P0169,2024-04-12,4
U0186,P0031,2025-04-09,5
U0456,P0084,2025-08-21,4
U0392,P0162,2025-03-28,5
U0057,P0020,2024-10-04,3
U0329,P0065,2025-05-06,5
U0450,P0108,2024-05-15,5
U0317,P0046,2025-11-19,5
U0185,P0201,2024-08-11,5
U0246,P0046,2024-01-11,5
U0417,P0044,2025-06-24,4
U0154,P0062,2025-09-21,5
U0197,P0079,2024-12-02,5
U0324,P0166,2025-12-24,5
U0059,P0097,2025-04-24,4
U0159,P0208,2024-02-17,5
U0307,P0161,2024-07-11,1
U0040,P0069,2025-02-12,5
U0053,P0046,2025-01-05,5
U0001,P0195,2024-03-16,4
U0476,P0139,2025-09-08,5
U0058,P0016,2025-02-09,5
U0191,P0108,2025-07-20,5
U0326,P0116,2025-03-02,5
U0332,P0172,2025-05-05,4
U0008,P0058,2025-03-08,5
U0274,P0018,2025-10-12,4
U0361,P0083,2025-08-11,5
U0358,P0065,2024-10-08,2
U0241,P0154,2024-07-15,4
U0053,P0023,2024-10-02,5
U0175,P0112,2024-03-17,4
U0283,P0159,2025-07-23,1
U0317,P0128,2025-11-15,5
U0168,P0205,2024-02-02,3
U0430,P0027,2024-03-28,4
U0299,P0176,2025-10-21,4
U0208,P0050,2024-05-21,4
U0396,P0046,2025-01-27,4
U0397,P0118,2024-08-28,4
U0416,P0187,2025-12-24,4
U0481,P0142,2025-07-15,5
U0433,P0022,2025-06-25,4
U0081,P0151,2024-10-09,5
U0390,P0110,2025-03-07,5
U0487,P0158,2024-03-02,5
U0482,P0084,2025-10-24,4
U0346,P0223,2025-07-23,4
U0083,P0107,2024-05-05,5
U0256,P0130,2025-03-17,4
U0196,P0155,2024-11-07,5
U0025,P0052,2024-01-17,5
U0150,P0184,2025-04-14,5
U0242,P0139,2024-12-06,5
U0256,P0201,2025-08-08,5
U0176,P0117,2025-05-12,4
U0170,P0015,2024-05-17,3
U0170,P0179,2025-04-12,5
U0121,P0138,2024-04-23,4
U0335,P0022,2024-06-22,5
U0162,P0128,2025-01-05,4
U0009,P0157,2024-07-15,4
U0055,P0002,2025-05-27,5
U0377,P0170,2024-08-23,5
U0028,P0005,2024-07-19,4
U0245,P0089,2024-11-02,4
U0380,P0093,2024-08-15,5
U0275,P0014,2024-10-22,5
U0426,P0022,2025-11-24,4
U0447,P0051,2025-08-18,4
U0404,P0132,2025-08-20,5
U0384,P0174,2024-07-16,3
U0381,P0046,2024-01-26,5
U0461,P0213,2025-04-09,5
U0301,P0206,2024-07-09,4
U0166,P0125,2025-05-21,4
U0258,P0171,2024-03-25,5
U0205,P0136,2025-02-12,5
U0217,P0101,2024-06-12,5
U0057,P0094,2025-11-14,3
U0216,P0136,2025-01-19,4
U0479,P0100,2025-07-21,1
U0292,P0081,2024-12-14,3
U0286,P0180,2025-10-16,5
U0322,P0105,2024-02-19,4
U0254,P0067,2024-07-19,5
U0003,P0035,2025-05-13,5
U0368,P0029,2025-07-07,5
